,borough,neighborhood,building_class_category,block,lot,address,zip_code,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,nyc,manhattan,brooklyn,staten_island,bronx,queens
49822,queens,COLLEGE POINT,02 TWO FAMILY DWELLINGS,4019,119.0,114-28 TAIPEI COURT,11356,2017,1,B1,560038.0,6/14/19,True,False,False,False,False,True
21893,brooklyn,BROOKLYN HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,235,15.0,"149 WILLOW STREET, 3B",11201,1900,2,D4,661500.0,3/7/19,True,False,True,False,False,False
53886,queens,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,5048,19.0,"143-40 41ST AVE, 3G",11355,1962,2,D4,412000.0,3/22/19,True,False,False,False,False,True
48499,queens,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,5958,75.0,"23-55 BELL BOULEVARD, 4E",11360,1961,2,D4,262888.0,11/12/19,True,False,False,False,False,True
71504,queens,WOODSIDE,10 COOPS - ELEVATOR APARTMENTS,1227,1.0,"39-76 57TH STREET, 3F",11377,1963,2,D4,455000.0,10/16/19,True,False,False,False,False,True
24654,brooklyn,COBBLE HILL,13 CONDOS - ELEVATOR APARTMENTS,323,1310.0,"58 STRONG PLACE, 2H",11231,1900,2,R4,1345000.0,12/10/19,True,False,True,False,False,False
37996,brooklyn,WILLIAMSBURG-EAST,13 CONDOS - ELEVATOR APARTMENTS,3054,1210.0,"228 BUSHWICK AVENUE, 3F",11206,2009,2,R4,580000.0,7/19/19,True,False,True,False,False,False
26388,brooklyn,DOWNTOWN-METROTECH,10 COOPS - ELEVATOR APARTMENTS,68,107.0,"167 SANDS STREET, 602",11201,1902,2,D4,190000.0,3/18/19,True,False,True,False,False,False
13391,manhattan,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1531,1155.0,"205 EAST 85TH STREET, 20D",10028,2007,2,R4,4730000.0,9/9/19,True,True,False,False,False,False
39835,bronx,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,3282,7.0,"2640 MARION AVENUE, 6J",10458,1961,2,D4,157000.0,9/3/19,True,False,False,False,True,False
43933,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5873,1042.0,"6601 BROADWAY, #6D",10471,1958,2,D4,237500.0,3/19/19,True,False,False,False,True,False
5529,manhattan,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2243,399.0,"57 PARK TERRACE WEST, 6D",10034,1937,2,D4,345000.0,6/5/19,True,True,False,False,False,False
2036,manhattan,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,78,1616.0,"59 JOHN STREET, 3H",10038,1909,2,R4,575000.0,1/10/19,True,True,False,False,False,False
21848,brooklyn,BROOKLYN HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,217,1.0,"75 HENRY STREET, 25C",11201,1967,2,D4,530000.0,9/5/19,True,False,True,False,False,False
78731,staten_island,WILLOWBROOK,01 ONE FAMILY DWELLINGS,750,136.0,465 COLLFIELD AVENUE,10314,1994,1,A5,610000.0,9/26/19,True,False,False,True,False,False
61720,queens,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,72,1173.0,"22-18 JACKSON AVE, PH3",11101,2017,2,R4,2500000.0,12/12/19,True,False,False,False,False,True
61197,queens,LITTLE NECK,01 ONE FAMILY DWELLINGS,8252,6.0,52-29 LEITH PLACE,11362,1935,1,A1,985000.0,4/2/19,True,False,False,False,False,True
7248,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1328,21.0,"245 EAST 54TH ST, 10L",10022,1977,2,D4,630000.0,2/6/19,True,True,False,False,False,False
14593,manhattan,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1165,1030.0,"253 WEST 73RD STREET, 4E",10023,1926,2,R4,1100000.0,10/21/19,True,True,False,False,False,False
68586,queens,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,11783,42.0,133-12 125TH STREET,11420,1920,1,A1,750929.0,9/16/19,True,False,False,False,False,True
56181,queens,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2156,14.0,"67-38 108TH STREET, B53",11375,1949,2,D4,525000.0,12/12/19,True,False,False,False,False,True
16218,manhattan,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1891,35.0,"325 RIVERSIDE DRIVE, 131",10025,1920,2,D4,2135000.0,1/7/19,True,True,False,False,False,False
71020,queens,WOODHAVEN,02 TWO FAMILY DWELLINGS,8836,17.0,85-61 DEXTER COURT,11421,1955,1,B1,705000.0,3/15/19,True,False,False,False,False,True
4936,manhattan,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2045,1172.0,"68 BRADHURST AVENUE, 9-S",10039,2005,2,R4,1500000.0,4/24/19,True,True,False,False,False,False
50535,queens,CORONA,13 CONDOS - ELEVATOR APARTMENTS,1710,1010.0,"33-43 JUNCTION BOULEVARD, 4B",11372,2015,2,R4,410670.0,3/19/19,True,False,False,False,False,True
10584,manhattan,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS,142,1877.0,"111 MURRAY STREET, 27A",10007,2016,2,R4,4260000.0,5/21/19,True,True,False,False,False,False
35297,brooklyn,PARK SLOPE,10 COOPS - ELEVATOR APARTMENTS,1080,35.0,"300 8 AVENUE, 4J",11215,1920,2,D4,245000.0,1/7/19,True,False,True,False,False,False
2472,manhattan,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,875,25.0,"82 IRVING PLACE, 2A",10003,1950,2,D4,715000.0,5/6/19,True,True,False,False,False,False
11521,manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1448,3.0,"300 EAST 74TH STREET, 8E",10021,1967,2,D4,890000.0,4/4/19,True,True,False,False,False,False
32642,brooklyn,MARINE PARK,01 ONE FAMILY DWELLINGS,8818,30.0,2256 STUART STREET,11229,1925,1,A5,533000.0,12/12/19,True,False,True,False,False,False
67805,queens,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,10249,24.0,174-01 108 AVE,11433,1920,1,A1,685000.0,12/11/19,True,False,False,False,False,True
1039,manhattan,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,153,1146.0,"49-51 CHAMBERS STREET, 12D",10007,1910,2,R4,4030000.0,5/30/19,True,True,False,False,False,False
58268,queens,HOLLIS HILLS,01 ONE FAMILY DWELLINGS,7791,25.0,217-54 PECK AVENUE,11427,1940,1,A1,1060000.0,6/12/19,True,False,False,False,False,True
55511,queens,FLUSHING-SOUTH,10 COOPS - ELEVATOR APARTMENTS,6698,40.0,"150-11 72ND ROAD, G523",11367,1952,2,D4,30000.0,4/1/19,True,False,False,False,False,True
47405,queens,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,905,1167.0,"25-40 SHORE BOULEVARD, 8M",11102,1989,2,R4,639000.0,3/15/19,True,False,False,False,False,True
14289,manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1185,25.0,"333 WEST END AVENUE, 8B",10023,1925,2,D4,2600000.0,5/10/19,True,True,False,False,False,False
55512,queens,FLUSHING-SOUTH,10 COOPS - ELEVATOR APARTMENTS,6698,40.0,"150-20 71 AVENUE, 5L",11367,1952,2,D4,250000.0,3/20/19,True,False,False,False,False,True
17779,brooklyn,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS,6122,1.0,"302 96TH STREET, 1R",11209,1951,2,D4,330000.0,9/4/19,True,False,True,False,False,False
65050,queens,REGO PARK,13 CONDOS - ELEVATOR APARTMENTS,2089,1012.0,"97-45 63RD DRIVE, 3B",11374,2016,2,R4,621133.0,3/22/19,True,False,False,False,False,True
7086,manhattan,MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,1307,1174.0,"100 EAST 53RD STREET, 42A",10022,2014,2,R4,5426968.0,2/25/19,True,True,False,False,False,False
13474,manhattan,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1539,1323.0,"200 EAST 94TH STREET, 315",10128,1986,2,R4,1637812.0,3/14/19,True,True,False,False,False,False
55497,queens,FLUSHING-SOUTH,10 COOPS - ELEVATOR APARTMENTS,6698,40.0,"150-30 71ST AVENUE, GS903",11367,1952,2,D4,20280.0,9/25/19,True,False,False,False,False,True
2199,manhattan,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,851,13.0,"21 EAST 22ND STREET, 3-A",10010,1911,2,D4,1217500.0,12/23/19,True,True,False,False,False,False
3376,manhattan,GREENWICH VILLAGE-CENTRAL,10 COOPS - ELEVATOR APARTMENTS,566,18.0,"20 EAST 9TH STREET, 16B",10003,1964,2,D4,1400000.0,8/26/19,True,True,False,False,False,False
334,manhattan,CHELSEA,10 COOPS - ELEVATOR APARTMENTS,773,12.0,"250 WEST 24TH STREET, 6DE",10011,1940,2,D4,599000.0,12/27/19,True,True,False,False,False,False
49320,queens,BRIARWOOD,10 COOPS - ELEVATOR APARTMENTS,9715,228.0,"139-09 84 DRIVE, 508",11435,1953,2,D4,210000.0,4/23/19,True,False,False,False,False,True
77658,staten_island,STAPLETON,01 ONE FAMILY DWELLINGS,566,8.0,775 VAN DUZER STREET,10304,2006,1,A1,525000.0,9/16/19,True,False,False,True,False,False
15918,manhattan,UPPER WEST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1237,1015.0,"251 WEST 89TH STREET, 3B",10024,1920,2,R4,1795000.0,2/7/19,True,True,False,False,False,False
48413,queens,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,5872,2.0,"211-65 23RD AVE, 1G",11360,1961,2,D4,299999.0,1/11/19,True,False,False,False,False,True
21598,brooklyn,BRIGHTON BEACH,13 CONDOS - ELEVATOR APARTMENTS,8720,1829.0,"45 OCEANA DRIVE EAST, 1I",11235,2003,2,R4,685000.0,4/12/19,True,False,True,False,False,False
34122,brooklyn,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,5376,58.0,"515 EAST 7TH STREET, W1",11218,1961,2,D4,260000.0,11/14/19,True,False,True,False,False,False
15330,manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1199,40.0,"10 WEST 86TH STREET, 15A",10024,1925,2,D4,2850000.0,2/27/19,True,True,False,False,False,False
6885,manhattan,MANHATTAN VALLEY,13 CONDOS - ELEVATOR APARTMENTS,1844,1041.0,"480 CENTRAL PARK WEST, 5B",10025,1900,2,R4,785000.0,11/13/19,True,True,False,False,False,False
13171,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1580,43.0,"510 EAST 84TH STREET, 2E",10028,1910,2,D4,550000.0,7/29/19,True,True,False,False,False,False
28389,brooklyn,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,4738,13.0,434 EAST 54TH STREET,11203,1925,1,A1,540000.0,7/10/19,True,False,True,False,False,False
24865,brooklyn,CONEY ISLAND,10 COOPS - ELEVATOR APARTMENTS,7273,25.0,"2928 WEST 5TH STREET, 6T",11224,1964,2,D4,305000.0,1/9/19,True,False,True,False,False,False
43492,bronx,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,4210,19.0,1260 RHINELANDER AVE,10461,1925,1,A1,810000.0,1/2/19,True,False,False,False,True,False
6205,manhattan,LOWER EAST SIDE,10 COOPS - ELEVATOR APARTMENTS,315,1.0,"417 GRAND STREET, D2006",10002,1960,2,D4,965000.0,8/23/19,True,True,False,False,False,False
17163,brooklyn,BAY RIDGE,01 ONE FAMILY DWELLINGS,5916,38.0,7302 RIDGE BLVD.,11209,1925,1,A1,1300000.0,4/10/19,True,False,True,False,False,False
3032,manhattan,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS,901,1025.0,"200 EAST 21ST STREET, 7A",10010,2016,2,R4,2515000.0,6/18/19,True,True,False,False,False,False
16303,manhattan,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,1870,1027.0,"243 WEST 98TH STREET, 5E",10025,1899,2,R4,75000.0,10/18/19,True,True,False,False,False,False
15537,manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1240,61.0,"670 WEST END AVENUE, 10D",10025,1926,2,D4,2250000.0,9/24/19,True,True,False,False,False,False
414,manhattan,CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,695,1492.0,"555 WEST 23RD STREET, S8Q",10011,2005,2,R4,890000.0,8/20/19,True,True,False,False,False,False
16374,manhattan,UPPER WEST SIDE (96-116),13 CONDOS - ELEVATOR APARTMENTS,1888,1227.0,"314 WEST 100 STREET, 72",10025,1940,2,R4,2330000.0,10/17/19,True,True,False,False,False,False
6321,manhattan,LOWER EAST SIDE,13 CONDOS - ELEVATOR APARTMENTS,248,1130.0,"250 SOUTH STREET, 18B",10002,2015,2,R4,1530357.0,3/5/19,True,True,False,False,False,False
53862,queens,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,5023,39.0,"143-43 41ST AVENUE, 3F",11355,1960,2,D4,370000.0,1/25/19,True,False,False,False,False,True
5991,manhattan,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,969,1061.0,"415 EAST 37TH STREET, 9J",10016,1988,2,R4,1500000.0,5/2/19,True,True,False,False,False,False
31558,brooklyn,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2530,1176.0,"21 INDIA STREET, 36D",11222,2017,2,R4,1654656.0,4/23/19,True,False,True,False,False,False
43220,bronx,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,3944,3712.0,"1651 METROPOLITAN AVENUE, 3C",10462,,2,R4,177450.0,4/1/19,True,False,False,False,True,False
44579,bronx,SOUNDVIEW,02 TWO FAMILY DWELLINGS,3557,28.0,640 SAINT LAWRENCE AVE,10473,1925,1,B1,749000.0,7/31/19,True,False,False,False,True,False
14148,manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1163,1.0,"246 WEST END AVENUE, 8B",10023,1912,2,D4,900000.0,3/7/19,True,True,False,False,False,False
59501,queens,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1266,1.0,"79-10 34TH AVENUE, 6P",11372,1955,2,D4,303000.0,8/20/19,True,False,False,False,False,True
57304,queens,GLENDALE,02 TWO FAMILY DWELLINGS,3592,40.0,74-36 62ND STREET,11385,1910,1,B1,998000.0,8/7/19,True,False,False,False,False,True
16904,brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS,6393,56.0,8724 15TH AVENUE,11228,1940,1,B1,1320000.0,6/13/19,True,False,True,False,False,False
540,manhattan,CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,767,1611.0,"221 WEST 17TH STREET, PH4",10011,1912,2,R4,5925000.0,8/8/19,True,True,False,False,False,False
7460,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1338,12.0,"321 EAST 45TH STREET, 4F",10017,1960,2,D4,348500.0,2/7/19,True,True,False,False,False,False
43981,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5909,977.0,"4525 HENRY HUDSON PARKWAY, 409",10471,1953,2,D4,536000.0,8/27/19,True,False,False,False,True,False
57322,queens,GLENDALE,02 TWO FAMILY DWELLINGS,3642,27.0,64-41 CENTRAL AVENUE,11385,1920,1,B1,950000.0,4/5/19,True,False,False,False,False,True
57034,queens,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,8489,1.0,"26910 GRAND CENTRAL PARKWAY, 32E",11005,1972,2,D4,813000.0,1/18/19,True,False,False,False,False,True
63989,queens,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,10666,93.0,89-82 221ST STREET,11427,1940,1,A1,250000.0,9/18/19,True,False,False,False,False,True
13614,manhattan,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1551,1154.0,"360 EAST 89TH STREET, 20B",10128,2015,2,R4,2450000.0,6/21/19,True,True,False,False,False,False
8037,manhattan,MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,1342,1010.0,"309 EAST 49TH STREET, 2E",10017,1982,2,R4,1250000.0,9/3/19,True,True,False,False,False,False
1920,manhattan,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,27,1098.0,"55 WALL STREET, 905",10005,,2,R4,999000.0,2/14/19,True,True,False,False,False,False
15423,manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1217,29.0,"107 WEST 86TH ST, 7H",10024,1929,2,D4,740000.0,10/16/19,True,True,False,False,False,False
33142,brooklyn,MIDWOOD,10 COOPS - ELEVATOR APARTMENTS,7656,42.0,"1801 OCEAN AVENUE, 3J",11230,1962,2,D4,210000.0,2/25/19,True,False,True,False,False,False
72628,staten_island,CLOVE LAKES,01 ONE FAMILY DWELLINGS,300,178.0,552 BEMENT AVENUE,10310,1930,1,A1,425000.0,8/27/19,True,False,False,True,False,False
28233,brooklyn,FLATBUSH-CENTRAL,10 COOPS - ELEVATOR APARTMENTS,5248,12.0,"50 KENILWORTH PLACE, 2L",11210,1955,2,D4,120000.0,1/8/19,True,False,True,False,False,False
75373,staten_island,NEW DORP,01 ONE FAMILY DWELLINGS,4048,25.0,165 WINHAM AVENUE,10306,1970,1,A5,485000.0,9/30/19,True,False,False,True,False,False
13490,manhattan,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1539,1478.0,"200 EAST 94TH STREET, 1414",10128,1986,2,R4,1918727.0,8/5/19,True,True,False,False,False,False
42774,bronx,PARKCHESTER,02 TWO FAMILY DWELLINGS,3936,22.0,1890 WOOD AVENUE,10462,1920,1,B1,309414.0,2/8/19,True,False,False,False,True,False
4929,manhattan,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,2033,1075.0,"220 WEST 148TH STREET, PH-6H",10039,,2,R4,880000.0,2/15/19,True,True,False,False,False,False
31536,brooklyn,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2530,1152.0,"21 INDIA STREET, 32H",11222,2017,2,R4,1114984.0,8/23/19,True,False,True,False,False,False
2154,manhattan,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,822,45.0,"4 WEST 21ST STREET, 11D",10010,2005,2,D4,1500000.0,11/5/19,True,True,False,False,False,False
14591,manhattan,UPPER WEST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1164,1174.0,"201 WEST 72ND STREET, 14D",10023,,2,R4,1725000.0,1/4/19,True,True,False,False,False,False
74990,staten_island,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,3887,51.0,1203 OLYMPIA BOULEVARD,10306,2018,1,A5,653717.0,7/15/19,True,False,False,True,False,False
1312,manhattan,CLINTON,10 COOPS - ELEVATOR APARTMENTS,1067,8.0,"457 WEST 57TH STREET, 606/7",10019,1929,2,D4,1085000.0,5/30/19,True,True,False,False,False,False
6633,manhattan,LOWER EAST SIDE,13 CONDOS - ELEVATOR APARTMENTS,409,1259.0,"242 BROOME STREET, PHB",10002,2016,2,R4,6520000.0,6/27/19,True,True,False,False,False,False
7096,manhattan,MIDTOWN CBD,13 CONDOS - ELEVATOR APARTMENTS,1309,1236.0,"135 EAST 54TH STREET, 15G",10022,1937,2,R4,1200000.0,3/12/19,True,True,False,False,False,False
8692,manhattan,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,1047,1526.0,"353 WEST 56TH, 6E",10019,1931,2,R4,641000.0,7/18/19,True,True,False,False,False,False
52949,queens,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,5589,1.0,175-05 UNDERHILL AVENUE,11365,1950,1,A1,980000.0,9/6/19,True,False,False,False,False,True
43789,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5739,257.0,"3135 JOHNSON AVE, 12 F",10463,1953,2,D4,260000.0,8/12/19,True,False,False,False,True,False
51707,queens,ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,1540,1048.0,"81-15 QUEENS BOULEVARD, 7C",11373,2006,2,R4,600000.0,9/20/19,True,False,False,False,False,True
24607,brooklyn,COBBLE HILL,10 COOPS - ELEVATOR APARTMENTS,302,9.0,"220 CONGRESS STREET, 1FG",11201,1952,2,D4,1125000.0,11/4/19,True,False,True,False,False,False
30749,brooklyn,GRAVESEND,02 TWO FAMILY DWELLINGS,6861,24.0,8639 23RD AVENUE,11214,1940,1,B1,1200000.0,8/9/19,True,False,True,False,False,False
77879,staten_island,TOMPKINSVILLE,01 ONE FAMILY DWELLINGS,579,91.0,226 WARD AVENUE,10304,1899,1,A1,605000.0,2/27/19,True,False,False,True,False,False
13055,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1559,10.0,"425 EAST 79TH STREET, 14B",10075,1955,2,D4,420000.0,5/28/19,True,True,False,False,False,False
63271,queens,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS,7748,500.0,"75-34 BELL BLVD, 6A",11364,1965,2,D4,415000.0,9/4/19,True,False,False,False,False,True
7764,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1370,15.0,"425 EAST 58TH STREET, 18A",10022,1975,2,D4,2500000.0,2/4/19,True,True,False,False,False,False
39479,bronx,BAYCHESTER,02 TWO FAMILY DWELLINGS,4956,123.0,3956 DE REIMER,10466,1962,1,B1,442611.0,12/6/19,True,False,False,False,True,False
56640,queens,FOREST HILLS,13 CONDOS - ELEVATOR APARTMENTS,3340,1074.0,"111-14 76TH AVENUE, 504",11375,1938,2,R4,470000.0,7/19/19,True,False,False,False,False,True
7668,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1366,25.0,"50 SUTTON PLACE SOUTH, 12K",10022,1955,2,D4,850000.0,1/11/19,True,True,False,False,False,False
42903,bronx,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,3937,2496.0,"1575 UNIONPORT ROAD, 3B",10462,,2,R4,94620.0,10/1/19,True,False,False,False,True,False
78957,staten_island,WOODROW,01 ONE FAMILY DWELLINGS,7105,149.0,14 APRICOT COURT,10309,2017,1,A5,671454.0,4/12/19,True,False,False,True,False,False
11706,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1375,1401.0,"520 PARK AVENUE, 4A",10022,2015,2,R4,500000.0,3/8/19,True,True,False,False,False,False
2968,manhattan,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS,900,1026.0,"215 EAST 19TH STREET, 3J",10003,1920,2,R4,2061956.0,5/16/19,True,True,False,False,False,False
74893,staten_island,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,3735,3.0,485 MIDLAND AVENUE,10306,2003,1,A5,495000.0,11/4/19,True,False,False,True,False,False
46663,queens,ASTORIA,01 ONE FAMILY DWELLINGS,784,58.0,21-62 45TH STREET,11105,1920,1,A5,470000.0,4/29/19,True,False,False,False,False,True
67854,queens,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,11935,16.0,143-38 FERNDALE AVENUE,11435,1920,1,A1,175000.0,2/13/19,True,False,False,False,False,True
43747,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5722,445.0,"555 KAPPOCK ST, 26F",10463,1966,2,D4,200000.0,9/6/19,True,False,False,False,True,False
66710,queens,ROSEDALE,01 ONE FAMILY DWELLINGS,13616,8.0,142-14 HOOK CREEK BOULEVARD,11422,2003,1,A1,255000.0,1/28/19,True,False,False,False,False,True
657,manhattan,CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,803,1072.0,"315 7 AVENUE, 17C",10001,,2,R4,860000.0,1/14/19,True,True,False,False,False,False
4743,manhattan,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,1718,1017.0,"42 WEST 120TH ST, 5A",10027,1909,2,R4,820000.0,5/6/19,True,True,False,False,False,False
10422,manhattan,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS,16,4033.0,"300 RECTOR PLACE, 3O",10280,,2,R4,2500000.0,10/18/19,True,True,False,False,False,False
14109,manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1146,8.0,"151 WEST 74TH STREET, 4D",10023,1923,2,D4,1080000.0,10/30/19,True,True,False,False,False,False
1065,manhattan,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,170,1056.0,"108 LEONARD STREET, 6E",10013,1900,2,R4,2458159.0,9/26/19,True,True,False,False,False,False
11238,manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1409,69.0,"815 PARK AVENUE, 12-B",10021,1917,2,D4,2400000.0,9/26/19,True,True,False,False,False,False
4637,manhattan,HARLEM-CENTRAL,10 COOPS - ELEVATOR APARTMENTS,1828,40.0,"226 WEST 113TH STREET, 15",10026,1920,2,D4,375000.0,9/10/19,True,True,False,False,False,False
12078,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1473,1075.0,"404 EAST 79TH STREET, 26C",10075,1986,2,R4,780000.0,11/8/19,True,True,False,False,False,False
69770,queens,ST. ALBANS,01 ONE FAMILY DWELLINGS,10996,9.0,113-10 202ND STREET,11412,1925,1,A1,361092.0,3/26/19,True,False,False,False,False,True
1602,manhattan,EAST VILLAGE,13 CONDOS - ELEVATOR APARTMENTS,443,1429.0,"24 2 AVENUE, PH8A",10003,2017,2,R4,5956763.0,6/26/19,True,True,False,False,False,False
53091,queens,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,6378,30.0,138-28 58TH ROAD,11355,1940,1,A5,780000.0,5/7/19,True,False,False,False,False,True
15658,manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1251,8.0,"321 WEST 90TH STREET, 5B",10024,1929,2,D4,760000.0,4/30/19,True,True,False,False,False,False
7735,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1368,39.0,"424 EAST 57TH STREET, 6B/F",10022,1925,2,D4,1099000.0,9/11/19,True,True,False,False,False,False
3072,manhattan,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS,903,1344.0,"234 EAST 23RD STREET, 14C",10010,2014,2,R4,2785000.0,3/14/19,True,True,False,False,False,False
21582,brooklyn,BRIGHTON BEACH,13 CONDOS - ELEVATOR APARTMENTS,8720,1348.0,"130 OCEANA DRIVE WEST, 5G",11235,1999,2,R4,1575000.0,12/23/19,True,False,True,False,False,False
5699,manhattan,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,702,1185.0,"553 WEST 30TH STREET, 68D",10001,2015,2,R4,5649750.0,8/21/19,True,True,False,False,False,False
6430,manhattan,LOWER EAST SIDE,13 CONDOS - ELEVATOR APARTMENTS,248,1373.0,"250 SOUTH STREET, 37L",10002,2015,2,R4,2575081.0,11/27/19,True,True,False,False,False,False
26479,brooklyn,DOWNTOWN-METROTECH,13 CONDOS - ELEVATOR APARTMENTS,2060,1215.0,"150 MYRTLE AVENUE, 3003",11201,2007,2,R4,1820000.0,10/18/19,True,False,True,False,False,False
